TYPE,SKU,DESCRIPTION,REVENUE,COMMISSION
EBU VOICE,116323N,36m Band F 250GB Business Plan ,0.0,0.0
EBU VOICE,116323,36m Band F 250GB Business Plan ,0.0,0.0
EBU VOICE,116324N,36m Band F Unlimited Lite Business Plan,0.0,0.0
EBU VOICE,116324,36m Band F Unlimited Lite Business Plan,0.0,0.0
EBU VOICE,116325N,36m Band F Unlimited Business Plan,0.0,0.0
EBU VOICE,116325,36m Band F Unlimited Business Plan,0.0,0.0
EBU VOICE,116326N,36m Band F Unlimited Max Business Plan with VGR Plus,0.0,0.0
EBU VOICE,116326,36m Band F Unlimited Max Business Plan with VGR Plus,0.0,0.0
EBU VOICE,116327N,36m Band E 2GB Business Plan ,0.0,0.0
EBU VOICE,116327,36m Band E 2GB Business Plan ,0.0,0.0
EBU VOICE,116328N,36m Band E 6GB Business Plan ,0.0,0.0
EBU VOICE,116328,36m Band E 6GB Business Plan ,0.0,0.0
EBU VOICE,116329N,36m Band E 10GB Business Plan,0.0,0.0
EBU VOICE,116329,36m Band E 10GB Business Plan,0.0,0.0
EBU VOICE,116330N,36m Band E 12GB Business Plan ,0.0,0.0
EBU VOICE,116330,36m Band E 12GB Business Plan ,0.0,0.0
EBU VOICE,116331N,36m Band E 25GB Business Plan,0.0,0.0
EBU VOICE,116331,36m Band E 25GB Business Plan,0.0,0.0
EBU VOICE,116332N,36m Band E 40GB Business Plan,0.0,0.0
EBU VOICE,116332,36m Band E 40GB Business Plan,0.0,0.0
EBU VOICE,116333N,36m Band E 50GB Business Plan,0.0,0.0
EBU VOICE,116333,36m Band E 50GB Business Plan,0.0,0.0
EBU VOICE,116334N,36m Band E 100GB Business Plan ,0.0,0.0
EBU VOICE,116334,36m Band E 100GB Business Plan ,0.0,0.0
EBU VOICE,116335N,36m Band E 120GB Business Plan ,0.0,0.0
EBU VOICE,116335,36m Band E 120GB Business Plan ,0.0,0.0
EBU VOICE,116336N,36m Band E 150GB Business Plan ,0.0,0.0
EBU VOICE,116336,36m Band E 150GB Business Plan ,0.0,0.0
EBU VOICE,116337N,36m Band E 250GB Business Plan ,0.0,0.0
EBU VOICE,116337,36m Band E 250GB Business Plan ,0.0,0.0
EBU VOICE,116338N,36m Band E Unlimited Lite Business Plan,0.0,0.0
EBU VOICE,116338,36m Band E Unlimited Lite Business Plan,0.0,0.0
EBU VOICE,116339N,36m Band E Unlimited Business Plan,0.0,0.0
EBU VOICE,116339,36m Band E Unlimited Business Plan,0.0,0.0
EBU VOICE,116340N,36m Band E Unlimited Max Business Plan with VGR Plus,0.0,0.0
EBU VOICE,116340,36m Band E Unlimited Max Business Plan with VGR Plus,0.0,0.0
EBU VOICE,116341N,36m Band D 2GB Business Plan ,0.0,0.0
EBU VOICE,116341,36m Band D 2GB Business Plan ,0.0,0.0
EBU VOICE,116342N,36m Band D 6GB Business Plan ,0.0,0.0
EBU VOICE,116342,36m Band D 6GB Business Plan ,0.0,0.0
EBU VOICE,116343N,36m Band D 10GB Business Plan,0.0,0.0
EBU VOICE,116343,36m Band D 10GB Business Plan,0.0,0.0
EBU VOICE,116344N,36m Band D 12GB Business Plan ,0.0,0.0
EBU VOICE,116344,36m Band D 12GB Business Plan ,0.0,0.0
EBU VOICE,116345N,36m Band D 25GB Business Plan,0.0,0.0
EBU VOICE,116345,36m Band D 25GB Business Plan,0.0,0.0
EBU VOICE,116346N,36m Band D 40GB Business Plan,0.0,0.0
EBU VOICE,116346,36m Band D 40GB Business Plan,0.0,0.0
EBU VOICE,116347N,36m Band D 50GB Business Plan,0.0,0.0
EBU VOICE,116347,36m Band D 50GB Business Plan,0.0,0.0
EBU VOICE,116348N,36m Band D 100GB Business Plan ,0.0,0.0
EBU VOICE,116348,36m Band D 100GB Business Plan ,0.0,0.0
EBU VOICE,116349N,36m Band D 120GB Business Plan ,0.0,0.0
EBU VOICE,116349,36m Band D 120GB Business Plan ,0.0,0.0
EBU VOICE,116350N,36m Band D 150GB Business Plan ,0.0,0.0
EBU VOICE,116350,36m Band D 150GB Business Plan ,0.0,0.0
EBU VOICE,116351N,36m Band D 250GB Business Plan ,0.0,0.0
EBU VOICE,116351,36m Band D 250GB Business Plan ,0.0,0.0
EBU VOICE,116352N,36m Band D Unlimited Lite Business Plan,0.0,0.0
EBU VOICE,116352,36m Band D Unlimited Lite Business Plan,0.0,0.0
EBU VOICE,116353N,36m Band D Unlimited Business Plan,0.0,0.0
EBU VOICE,116353,36m Band D Unlimited Business Plan,0.0,0.0
EBU VOICE,116354N,36m Band D Unlimited Max Business Plan with VGR Plus,0.0,0.0
EBU VOICE,116354,36m Band D Unlimited Max Business Plan with VGR Plus,0.0,0.0
EBU VOICE,116355N,36m Band C 2GB Business Plan ,0.0,0.0
EBU VOICE,116355,36m Band C 2GB Business Plan ,0.0,0.0
EBU VOICE,116356N,36m Band C 6GB Business Plan ,0.0,0.0
EBU VOICE,116356,36m Band C 6GB Business Plan ,0.0,0.0
EBU VOICE,116357N,36m Band C 10GB Business Plan,0.0,0.0
EBU VOICE,116357,36m Band C 10GB Business Plan,0.0,0.0
EBU VOICE,116358N,36m Band C 12GB Business Plan ,0.0,0.0
EBU VOICE,116358,36m Band C 12GB Business Plan ,0.0,0.0
EBU VOICE,116359N,36m Band C 25GB Business Plan,0.0,0.0
EBU VOICE,116359,36m Band C 25GB Business Plan,0.0,0.0
EBU VOICE,116360N,36m Band C 40GB Business Plan,0.0,0.0
EBU VOICE,116360,36m Band C 40GB Business Plan,0.0,0.0
EBU VOICE,116361N,36m Band C 50GB Business Plan,0.0,0.0
EBU VOICE,116361,36m Band C 50GB Business Plan,0.0,0.0
EBU VOICE,116362N,36m Band C 100GB Business Plan ,0.0,0.0
EBU VOICE,116362,36m Band C 100GB Business Plan ,0.0,0.0
EBU VOICE,116363N,36m Band C 120GB Business Plan ,0.0,0.0
EBU VOICE,116363,36m Band C 120GB Business Plan ,0.0,0.0
EBU VOICE,116364N,36m Band C 150GB Business Plan ,0.0,0.0
EBU VOICE,116364,36m Band C 150GB Business Plan ,0.0,0.0
EBU VOICE,116365N,36m Band C 250GB Business Plan ,0.0,0.0
EBU VOICE,116365,36m Band C 250GB Business Plan ,0.0,0.0
EBU VOICE,116366N,36m Band C Unlimited Lite Business Plan,0.0,0.0
EBU VOICE,116366,36m Band C Unlimited Lite Business Plan,0.0,0.0
EBU VOICE,116367N,36m Band C Unlimited Business Plan,0.0,0.0
EBU VOICE,116367,36m Band C Unlimited Business Plan,0.0,0.0
EBU VOICE,116368N,36m Band C Unlimited Max Business Plan with VGR Plus,0.0,0.0
EBU VOICE,116368,36m Band C Unlimited Max Business Plan with VGR Plus,0.0,0.0
EBU VOICE,116369N,36m Band B 2GB Business Plan ,0.0,0.0
EBU VOICE,116369,36m Band B 2GB Business Plan ,0.0,0.0
EBU VOICE,116370N,36m Band B 6GB Business Plan ,0.0,0.0
EBU VOICE,116370,36m Band B 6GB Business Plan ,0.0,0.0
EBU VOICE,116371N,36m Band B 10GB Business Plan,0.0,0.0
EBU VOICE,116371,36m Band B 10GB Business Plan,0.0,0.0
EBU VOICE,116372N,36m Band B 12GB Business Plan ,0.0,0.0
EBU VOICE,116372,36m Band B 12GB Business Plan ,0.0,0.0
EBU VOICE,116373N,36m Band B 25GB Business Plan,0.0,0.0
EBU VOICE,116373,36m Band B 25GB Business Plan,0.0,0.0
EBU VOICE,116374N,36m Band B 40GB Business Plan,0.0,0.0
EBU VOICE,116374,36m Band B 40GB Business Plan,0.0,0.0
EBU VOICE,116375N,36m Band B 50GB Business Plan,0.0,0.0
EBU VOICE,116375,36m Band B 50GB Business Plan,0.0,0.0
EBU VOICE,116376N,36m Band B 100GB Business Plan ,0.0,0.0
EBU VOICE,116376,36m Band B 100GB Business Plan ,0.0,0.0
EBU VOICE,116377N,36m Band B 120GB Business Plan ,0.0,0.0
EBU VOICE,116377,36m Band B 120GB Business Plan ,0.0,0.0
EBU VOICE,116378N,36m Band B 150GB Business Plan ,0.0,0.0
EBU VOICE,116378,36m Band B 150GB Business Plan ,0.0,0.0
EBU VOICE,116379N,36m Band B 250GB Business Plan ,0.0,0.0
EBU VOICE,116379,36m Band B 250GB Business Plan ,0.0,0.0
EBU VOICE,116380N,36m Band B Unlimited Lite Business Plan,0.0,0.0
EBU VOICE,116380,36m Band B Unlimited Lite Business Plan,0.0,0.0
EBU VOICE,116381N,36m Band B Unlimited Business Plan,0.0,0.0
EBU VOICE,116381,36m Band B Unlimited Business Plan,0.0,0.0
EBU VOICE,116382N,36m Band B Unlimited Max Business Plan with VGR Plus,0.0,0.0
EBU VOICE,116382,36m Band B Unlimited Max Business Plan with VGR Plus,0.0,0.0
EBU VOICE,116383N,36m Band A 2GB Business Plan ,0.0,0.0
EBU VOICE,116383,36m Band A 2GB Business Plan ,0.0,0.0
EBU VOICE,116384N,36m Band A 6GB Business Plan ,0.0,0.0
EBU VOICE,116384,36m Band A 6GB Business Plan ,0.0,0.0
EBU VOICE,116385N,36m Band A 10GB Business Plan,0.0,0.0
EBU VOICE,116385,36m Band A 10GB Business Plan,0.0,0.0
EBU VOICE,116386N,36m Band A 12GB Business Plan ,0.0,0.0
EBU VOICE,116386,36m Band A 12GB Business Plan ,0.0,0.0
EBU VOICE,116387N,36m Band A 25GB Business Plan,0.0,0.0
EBU VOICE,116387,36m Band A 25GB Business Plan,0.0,0.0
EBU VOICE,116388N,36m Band A 40GB Business Plan,0.0,0.0
EBU VOICE,116388,36m Band A 40GB Business Plan,0.0,0.0
EBU VOICE,116389N,36m Band A 50GB Business Plan,0.0,0.0
EBU VOICE,116389,36m Band A 50GB Business Plan,0.0,0.0
EBU VOICE,116390N,36m Band A 100GB Business Plan ,0.0,0.0
EBU VOICE,116390,36m Band A 100GB Business Plan ,0.0,0.0
EBU VOICE,116391N,36m Band A 120GB Business Plan ,0.0,0.0
EBU VOICE,116391,36m Band A 120GB Business Plan ,0.0,0.0
EBU VOICE,116392N,36m Band A 150GB Business Plan ,0.0,0.0
EBU VOICE,116392,36m Band A 150GB Business Plan ,0.0,0.0
EBU VOICE,116393N,36m Band A 250GB Business Plan ,0.0,0.0
EBU VOICE,116393,36m Band A 250GB Business Plan ,0.0,0.0
EBU VOICE,116394N,36m Band A Unlimited Lite Business Plan,0.0,0.0
EBU VOICE,116394,36m Band A Unlimited Lite Business Plan,0.0,0.0
EBU VOICE,116395N,36m Band A Unlimited Business Plan,0.0,0.0
EBU VOICE,116395,36m Band A Unlimited Business Plan,0.0,0.0
EBU VOICE,116396N,36m Band A Unlimited Max Business Plan with VGR Plus,0.0,0.0
EBU VOICE,116396,36m Band A Unlimited Max Business Plan with VGR Plus,0.0,0.0
EBU VOICE,116397N,36m Band O 2GB Business Plan ,0.0,0.0
EBU VOICE,116397,36m Band O 2GB Business Plan ,0.0,0.0
EBU VOICE,116398N,36m Band O 6GB Business Plan ,0.0,0.0
EBU VOICE,116398,36m Band O 6GB Business Plan ,0.0,0.0
EBU VOICE,116399N,36m Band O 10GB Business Plan,0.0,0.0
EBU VOICE,116399,36m Band O 10GB Business Plan,0.0,0.0
EBU VOICE,116400N,36m Band O 12GB Business Plan ,0.0,0.0
EBU VOICE,116400,36m Band O 12GB Business Plan ,0.0,0.0
EBU VOICE,116401N,36m Band O 25GB Business Plan,0.0,0.0
EBU VOICE,116401,36m Band O 25GB Business Plan,0.0,0.0
EBU VOICE,116402N,36m Band O 40GB Business Plan,0.0,0.0
EBU VOICE,116402,36m Band O 40GB Business Plan,0.0,0.0
EBU VOICE,116403N,36m Band O 50GB Business Plan,0.0,0.0
EBU VOICE,116403,36m Band O 50GB Business Plan,0.0,0.0
EBU VOICE,116404N,36m Band O 100GB Business Plan ,0.0,0.0
EBU VOICE,116404,36m Band O 100GB Business Plan ,0.0,0.0
EBU VOICE,116405N,36m Band O 120GB Business Plan ,0.0,0.0
EBU VOICE,116405,36m Band O 120GB Business Plan ,0.0,0.0
EBU VOICE,116406N,36m Band O 150GB Business Plan ,0.0,0.0
EBU VOICE,116406,36m Band O 150GB Business Plan ,0.0,0.0
EBU VOICE,116407N,36m Band O 250GB Business Plan ,0.0,0.0
EBU VOICE,116407,36m Band O 250GB Business Plan ,0.0,0.0
EBU VOICE,116408N,36m Band O Unlimited Lite Business Plan,0.0,0.0
EBU VOICE,116408,36m Band O Unlimited Lite Business Plan,0.0,0.0
EBU VOICE,116409N,36m Band O Unlimited Business Plan,0.0,0.0
EBU VOICE,116409,36m Band O Unlimited Business Plan,0.0,0.0
EBU VOICE,116410N,36m Band O Unlimited Max Business Plan with VGR Plus,0.0,0.0
EBU VOICE,116410,36m Band O Unlimited Max Business Plan with VGR Plus,0.0,0.0
EBU VOICE,116411N,36m Band X 2GB Business Plan ,0.0,0.0
EBU VOICE,116411,36m Band X 2GB Business Plan ,0.0,0.0
EBU VOICE,116412N,36m Band X 6GB Business Plan ,0.0,0.0
EBU VOICE,116412,36m Band X 6GB Business Plan ,0.0,0.0
EBU VOICE,116413N,36m Band X 10GB Business Plan,0.0,0.0
EBU VOICE,116413,36m Band X 10GB Business Plan,0.0,0.0
EBU VOICE,116414N,36m Band X 12GB Business Plan ,0.0,0.0
EBU VOICE,116414,36m Band X 12GB Business Plan ,0.0,0.0
EBU VOICE,116415N,36m Band X 25GB Business Plan,0.0,0.0
EBU VOICE,116415,36m Band X 25GB Business Plan,0.0,0.0
EBU VOICE,116416N,36m Band X 40GB Business Plan,0.0,0.0
EBU VOICE,116416,36m Band X 40GB Business Plan,0.0,0.0
EBU VOICE,116417N,36m Band X 50GB Business Plan,0.0,0.0
EBU VOICE,116417,36m Band X 50GB Business Plan,0.0,0.0
EBU VOICE,116418N,36m Band X 100GB Business Plan ,0.0,0.0
EBU VOICE,116418,36m Band X 100GB Business Plan ,0.0,0.0
EBU VOICE,116419N,36m Band X 120GB Business Plan ,0.0,0.0
EBU VOICE,116419,36m Band X 120GB Business Plan ,0.0,0.0
EBU VOICE,116420N,36m Band X 150GB Business Plan ,0.0,0.0
EBU VOICE,116420,36m Band X 150GB Business Plan ,0.0,0.0
EBU VOICE,116421N,36m Band X 250GB Business Plan ,0.0,0.0
EBU VOICE,116421,36m Band X 250GB Business Plan ,0.0,0.0
EBU VOICE,116422N,36m Band X Unlimited Lite Business Plan,0.0,0.0
EBU VOICE,116422,36m Band X Unlimited Lite Business Plan,0.0,0.0
EBU VOICE,116423N,36m Band X Unlimited Business Plan,0.0,0.0
EBU VOICE,116423,36m Band X Unlimited Business Plan,0.0,0.0
EBU VOICE,116424N,36m Band X Unlimited Max Business Plan with VGR Plus,0.0,0.0
EBU VOICE,116424,36m Band X Unlimited Max Business Plan with VGR Plus,0.0,0.0
EBU VOICE,116425N,36m Band Y 2GB Business Plan ,0.0,0.0
EBU VOICE,116425,36m Band Y 2GB Business Plan ,0.0,0.0
EBU VOICE,116426N,36m Band Y 6GB Business Plan ,0.0,0.0
EBU VOICE,116426,36m Band Y 6GB Business Plan ,0.0,0.0
EBU VOICE,116427N,36m Band Y 10GB Business Plan,0.0,0.0
EBU VOICE,116427,36m Band Y 10GB Business Plan,0.0,0.0
EBU VOICE,116428N,36m Band Y 12GB Business Plan ,0.0,0.0
EBU VOICE,116428,36m Band Y 12GB Business Plan ,0.0,0.0
EBU VOICE,116429N,36m Band Y 25GB Business Plan,0.0,0.0
EBU VOICE,116429,36m Band Y 25GB Business Plan,0.0,0.0
EBU VOICE,116430N,36m Band Y 40GB Business Plan,0.0,0.0
EBU VOICE,116430,36m Band Y 40GB Business Plan,0.0,0.0
EBU VOICE,116431N,36m Band Y 50GB Business Plan,0.0,0.0
EBU VOICE,116431,36m Band Y 50GB Business Plan,0.0,0.0
EBU VOICE,116432N,36m Band Y 100GB Business Plan ,0.0,0.0
EBU VOICE,116432,36m Band Y 100GB Business Plan ,0.0,0.0
EBU VOICE,116433N,36m Band Y 120GB Business Plan ,0.0,0.0
EBU VOICE,116433,36m Band Y 120GB Business Plan ,0.0,0.0
EBU VOICE,116434N,36m Band Y 150GB Business Plan ,0.0,0.0
EBU VOICE,116434,36m Band Y 150GB Business Plan ,0.0,0.0
EBU VOICE,116435N,36m Band Y 250GB Business Plan ,0.0,0.0
EBU VOICE,116435,36m Band Y 250GB Business Plan ,0.0,0.0
EBU VOICE,116436N,36m Band Y Unlimited Lite Business Plan,0.0,0.0
EBU VOICE,116436,36m Band Y Unlimited Lite Business Plan,0.0,0.0
EBU VOICE,116437N,36m Band Y Unlimited Business Plan,0.0,0.0
EBU VOICE,116437,36m Band Y Unlimited Business Plan,0.0,0.0
EBU VOICE,116438N,36m Band Y Unlimited Max Business Plan with VGR Plus,0.0,0.0
EBU VOICE,116438,36m Band Y Unlimited Max Business Plan with VGR Plus,0.0,0.0
EBU VOICE,116439N,36m Band Z 25GB Business Plan,0.0,0.0
EBU VOICE,116439,36m Band Z 25GB Business Plan,0.0,0.0
EBU VOICE,116440N,36m Band Z 40GB Business Plan,0.0,0.0
EBU VOICE,116440,36m Band Z 40GB Business Plan,0.0,0.0
EBU VOICE,116441N,36m Band Z 50GB Business Plan,0.0,0.0
EBU VOICE,116441,36m Band Z 50GB Business Plan,0.0,0.0
EBU VOICE,116442N,36m Band Z 100GB Business Plan ,0.0,0.0
EBU VOICE,116442,36m Band Z 100GB Business Plan ,0.0,0.0
EBU VOICE,116443N,36m Band Z 120GB Business Plan ,0.0,0.0
EBU VOICE,116443,36m Band Z 120GB Business Plan ,0.0,0.0
EBU VOICE,116444N,36m Band Z 150GB Business Plan ,0.0,0.0
EBU VOICE,116444,36m Band Z 150GB Business Plan ,0.0,0.0
EBU VOICE,116445N,36m Band Z 250GB Business Plan ,0.0,0.0
EBU VOICE,116445,36m Band Z 250GB Business Plan ,0.0,0.0
EBU VOICE,116446N,36m Band Z Unlimited Lite Business Plan,0.0,0.0
EBU VOICE,116446,36m Band Z Unlimited Lite Business Plan,0.0,0.0
EBU VOICE,116447N,36m Band Z Unlimited Business Plan,0.0,0.0
EBU VOICE,116447,36m Band Z Unlimited Business Plan,0.0,0.0
EBU VOICE,116448N,36m Band Z Unlimited Max Business Plan with VGR Plus,0.0,0.0
EBU VOICE,116448,36m Band Z Unlimited Max Business Plan with VGR Plus,0.0,0.0
EBU VOICE,116449N,36m Band Q 25GB Business Plan,0.0,0.0
EBU VOICE,116449,36m Band Q 25GB Business Plan,0.0,0.0
EBU VOICE,116450N,36m Band Q 40GB Business Plan,0.0,0.0
EBU VOICE,116450,36m Band Q 40GB Business Plan,0.0,0.0
EBU VOICE,116451N,36m Band Q 50GB Business Plan,0.0,0.0
EBU VOICE,116451,36m Band Q 50GB Business Plan,0.0,0.0
EBU VOICE,116452N,36m Band Q 100GB Business Plan ,0.0,0.0
EBU VOICE,116452,36m Band Q 100GB Business Plan ,0.0,0.0
EBU VOICE,116453N,36m Band Q 120GB Business Plan ,0.0,0.0
EBU VOICE,116453,36m Band Q 120GB Business Plan ,0.0,0.0
EBU VOICE,116454N,36m Band Q 150GB Business Plan ,0.0,0.0
EBU VOICE,116454,36m Band Q 150GB Business Plan ,0.0,0.0
EBU VOICE,116455N,36m Band Q 250GB Business Plan ,0.0,0.0
EBU VOICE,116455,36m Band Q 250GB Business Plan ,0.0,0.0
EBU VOICE,116456N,36m Band Q Unlimited Lite Business Plan,0.0,0.0
EBU VOICE,116456,36m Band Q Unlimited Lite Business Plan,0.0,0.0
EBU VOICE,116457N,36m Band Q Unlimited Business Plan,0.0,0.0
EBU VOICE,116457,36m Band Q Unlimited Business Plan,0.0,0.0
EBU VOICE,116458N,36m Band Q Unlimited Max Business Plan with VGR Plus,0.0,0.0
EBU VOICE,116458,36m Band Q Unlimited Max Business Plan with VGR Plus,0.0,0.0
GIGACUBE,112822N,24mth 4G GigaCube data plan 100GB,0.0,0.0
GIGACUBE,112822,24mth 4G GigaCube data plan 100GB,0.0,0.0
GIGACUBE,112823N,24mth 4G GigaCube data plan 200GB,0.0,0.0
GIGACUBE,112823,24mth 4G GigaCube data plan 200GB,0.0,0.0
GIGACUBE,112824N,24mth 4G GigaCube data plan 300GB,0.0,0.0
GIGACUBE,112824,24mth 4G GigaCube data plan 300GB,0.0,0.0
GIGACUBE,112825N,24mth 5G GigaCube data plan 100GB,0.0,0.0
GIGACUBE,112825,24mth 5G GigaCube data plan 100GB,0.0,0.0
GIGACUBE,112826N,24mth 5G GigaCube data plan 200GB,0.0,0.0
GIGACUBE,112826,24mth 5G GigaCube data plan 200GB,0.0,0.0
GIGACUBE,112827N,24mth 5G GigaCube data plan Unltd,0.0,0.0
GIGACUBE,112827,24mth 5G GigaCube data plan Unltd,0.0,0.0
GIGACUBE,112828N,24 month 5G GigaCube SIMO 100GB,0.0,0.0
GIGACUBE,112828,24 month 5G GigaCube SIMO 100GB,0.0,0.0
GIGACUBE,112829N,24 month 5G GigaCube SIMO 200GB,0.0,0.0
GIGACUBE,112829,24 month 5G GigaCube SIMO 200GB,0.0,0.0
GIGACUBE,112830N,24 month 5G GigaCube SIMO unlimited,0.0,0.0
GIGACUBE,112830,24 month 5G GigaCube SIMO unlimited,0.0,0.0
GIGACUBE,112831N,24 month 4G GigaCube SIMO 100GB,0.0,0.0
GIGACUBE,112831,24 month 4G GigaCube SIMO 100GB,0.0,0.0
GIGACUBE,112832N,24 month 4G GigaCube SIMO 200GB,0.0,0.0
GIGACUBE,112832,24 month 4G GigaCube SIMO 200GB,0.0,0.0
GIGACUBE,112833N,24 month 4G GigaCube SIMO 300GB,0.0,0.0
GIGACUBE,112833,24 month 4G GigaCube SIMO 300GB,0.0,0.0
GIGACUBE,113928N,30 day 4G GigaCube data plan 100GB,0.0,0.0
GIGACUBE,113928,30 day 4G GigaCube data plan 100GB,0.0,0.0
GIGACUBE,113929N,30 day 4G GigaCube data plan 200GB,0.0,0.0
GIGACUBE,113929,30 day 4G GigaCube data plan 200GB,0.0,0.0
GIGACUBE,113930N,30 day 4G GigaCube data plan 300GB,0.0,0.0
GIGACUBE,113930,30 day 4G GigaCube data plan 300GB,0.0,0.0
GIGACUBE,113934N,30 day 5G GigaCube data plan 100GB,0.0,0.0
GIGACUBE,113934,30 day 5G GigaCube data plan 100GB,0.0,0.0
GIGACUBE,113935N,30 day 5G GigaCube data plan 200GB,0.0,0.0
GIGACUBE,113935,30 day 5G GigaCube data plan 200GB,0.0,0.0
GIGACUBE,113936N,30 day 5G GigaCube data plan Unltd,0.0,0.0
GIGACUBE,113936,30 day 5G GigaCube data plan Unltd,0.0,0.0
GIGACUBE,113940N,30 days 5G GigaCube SIMO 100GB,0.0,0.0
GIGACUBE,113940,30 days 5G GigaCube SIMO 100GB,0.0,0.0
GIGACUBE,113941N,30 days 5G GigaCube SIMO 200GB,0.0,0.0
GIGACUBE,113941,30 days 5G GigaCube SIMO 200GB,0.0,0.0
GIGACUBE,113942N,30 days 5G GigaCube SIMO unlimited,0.0,0.0
GIGACUBE,113942,30 days 5G GigaCube SIMO unlimited,0.0,0.0
GIGACUBE,113946N,30 days 4G GigaCube SIMO 100GB,0.0,0.0
GIGACUBE,113946,30 days 4G GigaCube SIMO 100GB,0.0,0.0
GIGACUBE,113947N,30 days 4G GigaCube SIMO 200GB,0.0,0.0
GIGACUBE,113947,30 days 4G GigaCube SIMO 200GB,0.0,0.0
GIGACUBE,113948N,30 days 4G GigaCube SIMO 300GB,0.0,0.0
GIGACUBE,113948,30 days 4G GigaCube SIMO 300GB,0.0,0.0
HBB,112739N,UNAVAILABLE TO USE - Superfast 1 Fibre to your Home 24m,60.0,18.0
HBB,112739,UNAVAILABLE TO USE - Superfast 1 Fibre to your Home 24m,15.0,4.5
HBB,112740N,Superfast 1 - Fibre to your Home 24m,60.0,18.0
HBB,112740,Superfast 1 - Fibre to your Home 24m,15.0,4.5
HBB,112741N,Superfast 1 24m,60.0,18.0
HBB,112741,Superfast 1 24m,15.0,4.5
HBB,112742N,Superfast 2 - Fibre to your Home 24m,60.0,18.0
HBB,112742,Superfast 2 - Fibre to your Home 24m,15.0,4.5
HBB,112743N,UNAVAILABLE TO USE - Superfast 2 24m,60.0,18.0
HBB,112743,UNAVAILABLE TO USE - Superfast 2 24m,15.0,4.5
HBB,112744N,Pro Superfast 1 Fibre to your Home,110.0,33.0
HBB,112744,Pro Superfast 1 Fibre to your Home,25.0,7.5
HBB,112745N,Pro Superfast 1 - Fibre to your Home,110.0,33.0
HBB,112745,Pro Superfast 1 - Fibre to your Home,25.0,7.5
HBB,112746N,Pro Superfast 1,110.0,33.0
HBB,112746,Pro Superfast 1,25.0,7.5
HBB,112747N,Pro Superfast 2 - Fibre to your Home,110.0,33.0
HBB,112747,Pro Superfast 2 - Fibre to your Home,25.0,7.5
HBB,112748N,Pro Superfast 2,110.0,33.0
HBB,112748,Pro Superfast 2,25.0,7.5
HBB,112749N,Pro Ultrafast 200 Fibre to your Home,150.0,45.0
HBB,112749,Pro Ultrafast 200 Fibre to your Home,25.0,7.5
HBB,112750N,Pro Ultrafast 200 - Fibre to your Home,150.0,45.0
HBB,112750,Pro Ultrafast 200 - Fibre to your Home,25.0,7.5
HBB,112751N,Pro Ultrafast 500 Fibre to your Home,160.0,48.0
HBB,112751,Pro Ultrafast 500 Fibre to your Home,25.0,7.5
HBB,112752N,Pro Ultrafast 500 - Fibre to your Home,160.0,48.0
HBB,112752,Pro Ultrafast 500 - Fibre to your Home,25.0,7.5
HBB,112753N,Pro Gigafast 900 Fibre to your Home,170.0,51.0
HBB,112753,Pro Gigafast 900 Fibre to your Home,25.0,7.5
HBB,112754N,Pro Gigafast 900 - Fibre to your Home,170.0,51.0
HBB,112754,Pro Gigafast 900 - Fibre to your Home,25.0,7.5
HBB,112795N,UNAVAILABLE TO USE - Superfast 100 Fibre to your Home 24m,70.0,21.0
HBB,112795,UNAVAILABLE TO USE - Superfast 100 Fibre to your Home 24m,15.0,4.5
HBB,112796N,Superfast 100 - Fibre to your Home 24m,70.0,21.0
HBB,112796,Superfast 100 - Fibre to your Home 24m,15.0,4.5
HBB,112797N,Pro Superfast 100 Fibre to your Home,120.0,36.0
HBB,112797,Pro Superfast 100 Fibre to your Home,25.0,7.5
HBB,112798N,Pro Superfast 100 - Fibre to your Home,120.0,36.0
HBB,112798,Pro Superfast 100 - Fibre to your Home,25.0,7.5
HBB,112842N,Superfast 2 Fibre to your Home 24m,60.0,18.0
HBB,112842,Superfast 2 Fibre to your Home 24m,15.0,4.5
HBB,112843N,Pro Superfast 2 Fibre to your Home,110.0,33.0
HBB,112843,Pro Superfast 2 Fibre to your Home,25.0,7.5
HBB,114399N,Pro Superfast 1 with Alexa Built-In Fibre to your Home,120.0,36.0
HBB,114399,Pro Superfast 1 with Alexa Built-In Fibre to your Home,25.0,7.5
HBB,114400N,Pro Superfast 1 with Alexa Built-In - Fibre to your Home,120.0,36.0
HBB,114400,Pro Superfast 1 with Alexa Built-In - Fibre to your Home,25.0,7.5
HBB,114401N,Pro Superfast 1 with Alexa Built-In,120.0,36.0
HBB,114401,Pro Superfast 1 with Alexa Built-In,25.0,7.5
HBB,114402N,Pro Superfast 2 with Alexa Built-In - Fibre to your Home,120.0,36.0
HBB,114402,Pro Superfast 2 with Alexa Built-In - Fibre to your Home,25.0,7.5
HBB,114403N,Pro Superfast 2 with Alexa Built-In,120.0,36.0
HBB,114403,Pro Superfast 2 with Alexa Built-In,25.0,7.5
HBB,114404N,Pro Ultrafast 200 with Alexa Built-In Fibre to your Home,160.0,48.0
HBB,114404,Pro Ultrafast 200 with Alexa Built-In Fibre to your Home,25.0,7.5
HBB,114405N,Pro Ultrafast 200 with Alexa Built-In - Fibre to your Home,160.0,48.0
HBB,114405,Pro Ultrafast 200 with Alexa Built-In - Fibre to your Home,25.0,7.5
