TYPE,SKU,DESCRIPTION,REVENUE,COMMISSION
EBU SIMO AIRTIME,116825,36m Promo10 25GB Red Gold,75.0,3.75
EBU SIMO AIRTIME,116826N,36m Promo12 25GB Red Gold,170.0,8.5
EBU SIMO AIRTIME,116826,36m Promo12 25GB Red Gold,85.0,4.25
EBU SIMO AIRTIME,116828N,36m Promo (low tier)7 25GB Red Gold,185.0,9.25
EBU SIMO AIRTIME,116828,36m Promo (low tier)7 25GB Red Gold,92.5,4.625
EBU SIMO AIRTIME,116830N,36m Standard2 40GB Retention Plans Gold,235.0,11.75
EBU SIMO AIRTIME,116830,36m Standard2 40GB Retention Plans Gold,117.5,5.875
EBU SIMO AIRTIME,116832N,36m Promo15 50GB Red Gold,185.0,9.25
EBU SIMO AIRTIME,116832,36m Promo15 50GB Red Gold,92.5,4.625
EBU SIMO AIRTIME,116837N,36m Standard1 100GB Red Gold,250.0,12.5
EBU SIMO AIRTIME,116837,36m Standard1 100GB Red Gold,125.0,6.25
EBU SIMO AIRTIME,116843N,36m Standard2 120GB Retention Plans Gold,275.0,13.75
EBU SIMO AIRTIME,116843,36m Standard2 120GB Retention Plans Gold,137.5,6.875
EBU SIMO AIRTIME,116846N,36m Promo10 150GB Red Gold,170.0,8.5
EBU SIMO AIRTIME,116846,36m Promo10 150GB Red Gold,85.0,4.25
EBU SIMO AIRTIME,116847N,36m Promo13 150GB Red Gold,185.0,9.25
EBU SIMO AIRTIME,116847,36m Promo13 150GB Red Gold,92.5,4.625
EBU SIMO AIRTIME,116848N,36m Promo (mid tier)6 150GB Red Gold,192.5,9.625
EBU SIMO AIRTIME,116848,36m Promo (mid tier)6 150GB Red Gold,96.25,4.8125
EBU SIMO AIRTIME,116849N,36m Promo (low tier)7 150GB Red Gold,200.0,10.0
EBU SIMO AIRTIME,116849,36m Promo (low tier)7 150GB Red Gold,100.0,5.0
EBU SIMO AIRTIME,116853N,36m Promo14 250GB Red Gold,185.0,9.25
EBU SIMO AIRTIME,116853,36m Promo14 250GB Red Gold,92.5,4.625
EBU SIMO AIRTIME,116854N,36m Promo17 250GB Red Gold,167.5,8.375
EBU SIMO AIRTIME,116854,36m Promo17 250GB Red Gold,83.75,4.1875
EBU SIMO AIRTIME,116859N,36m Standard1 Unlimited Gold,270.0,13.5
EBU SIMO AIRTIME,116859,36m Standard1 Unlimited Gold,175.5,8.775
EBU SIMO AIRTIME,116865N,36m Standard1 Unlimited Max Gold,300.0,15.0
EBU SIMO AIRTIME,116865,36m Standard1 Unlimited Max Gold,195.0,9.75
EBU SIMO AIRTIME,116866N,36m Promo14 Unlimited Max Gold,210.0,10.5
EBU SIMO AIRTIME,116866,36m Promo14 Unlimited Max Gold,136.5,6.825
EBU SIMO AIRTIME,116867N,36m Promo12 Unlimited Max Gold,227.5,11.375
EBU SIMO AIRTIME,116867,36m Promo12 Unlimited Max Gold,147.875,7.393750000000001
EBU SIMO AIRTIME,116868N,36m Promo (low tier)7 Unlimited Max Gold,245.0,12.25
EBU SIMO AIRTIME,116868,36m Promo (low tier)7 Unlimited Max Gold,159.25,7.9625
EBU SIMO AIRTIME,116869N,36m Promo (mid tier)6 Unlimited Max Gold,260.0,13.0
EBU SIMO AIRTIME,116869,36m Promo (mid tier)6 Unlimited Max Gold,169.0,8.450000000000001
EBU SOHO,115238N,24mths Band K 2GB Red Plan ,71.46,3.573
EBU SOHO,115238,24mths Band K 2GB Red Plan ,35.73,1.7865
EBU SOHO,115239N,24mths Band K 6GB Red Plan ,94.38,4.719
EBU SOHO,115239,24mths Band K 6GB Red Plan ,47.19,2.3595
EBU SOHO,115240N,24mths Band K 10GB Red Plan,105.83,5.2915
EBU SOHO,115240,24mths Band K 10GB Red Plan,52.915,2.64575
EBU SOHO,115241N,24mths Band K 12GB Red Plan ,105.83,5.2915
EBU SOHO,115241,24mths Band K 12GB Red Plan ,52.915,2.64575
EBU SOHO,115242N,24mths Band K 25GB Red Plan,123.02,6.151
EBU SOHO,115242,24mths Band K 25GB Red Plan,61.51,3.0755
EBU SOHO,115243N,24mths Band K 40GB Red Plan,134.48,6.724
EBU SOHO,115243,24mths Band K 40GB Red Plan,67.24,3.362
EBU SOHO,115244N,24mths Band K 50GB Red Plan,134.48,6.724
EBU SOHO,115244,24mths Band K 50GB Red Plan,67.24,3.362
EBU SOHO,115245N,24mths Band K 100GB Red Plan ,145.94,7.297000000000001
EBU SOHO,115245,24mths Band K 100GB Red Plan ,72.97,3.6485000000000003
EBU SOHO,115246N,24mths Band K 120GB Red Plan ,163.12,8.156
EBU SOHO,115246,24mths Band K 120GB Red Plan ,81.56,4.078
EBU SOHO,115247N,24mths Band K 150GB Red Plan ,157.4,7.870000000000001
EBU SOHO,115247,24mths Band K 150GB Red Plan ,78.7,3.9350000000000005
EBU SOHO,115248N,24mths Band K 250GB Red Plan ,168.85,8.4425
EBU SOHO,115248,24mths Band K 250GB Red Plan ,84.425,4.22125
EBU SOHO,115249N,24mths Band K Unlimited Lite Plan,140.21,7.0105
EBU SOHO,115249,24mths Band K Unlimited Lite Plan,91.13650000000001,4.556825000000001
EBU SOHO,115250N,24mths Band K Unlimited Plan,163.12,8.156
EBU SOHO,115250,24mths Band K Unlimited Plan,106.028,5.301400000000001
EBU SOHO,115251N,24mths Band K Unlimited Max Plan,191.77,9.588500000000002
EBU SOHO,115251,24mths Band K Unlimited Max Plan,124.65050000000001,6.232525000000001
EBU SOHO,115252N,24mths Band J 2GB Red Plan ,70.42,3.5210000000000004
EBU SOHO,115252,24mths Band J 2GB Red Plan ,35.21,1.7605000000000002
EBU SOHO,115253N,24mths Band J 6GB Red Plan ,93.33,4.6665
EBU SOHO,115253,24mths Band J 6GB Red Plan ,46.665,2.33325
EBU SOHO,115254N,24mths Band J 10GB Red Plan,104.79,5.2395000000000005
EBU SOHO,115254,24mths Band J 10GB Red Plan,52.395,2.6197500000000002
EBU SOHO,115255N,24mths Band J 12GB Red Plan ,104.79,5.2395000000000005
EBU SOHO,115255,24mths Band J 12GB Red Plan ,52.395,2.6197500000000002
EBU SOHO,115256N,24mths Band J 25GB Red Plan,121.98,6.099
EBU SOHO,115256,24mths Band J 25GB Red Plan,60.99,3.0495
EBU SOHO,115257N,24mths Band J 40GB Red Plan,133.44,6.672000000000001
EBU SOHO,115257,24mths Band J 40GB Red Plan,66.72,3.3360000000000003
EBU SOHO,115258N,24mths Band J 50GB Red Plan,133.44,6.672000000000001
EBU SOHO,115258,24mths Band J 50GB Red Plan,66.72,3.3360000000000003
EBU SOHO,115259N,24mths Band J 100GB Red Plan ,144.9,7.245000000000001
EBU SOHO,115259,24mths Band J 100GB Red Plan ,72.45,3.6225000000000005
EBU SOHO,115260N,24mths Band J 120GB Red Plan ,162.08,8.104000000000001
EBU SOHO,115260,24mths Band J 120GB Red Plan ,81.04,4.0520000000000005
EBU SOHO,115261N,24mths Band J 150GB Red Plan ,156.35,7.8175
EBU SOHO,115261,24mths Band J 150GB Red Plan ,78.175,3.90875
EBU SOHO,115262N,24mths Band J 250GB Red Plan ,167.81,8.390500000000001
EBU SOHO,115262,24mths Band J 250GB Red Plan ,83.905,4.195250000000001
EBU SOHO,115263N,24mths Band J Unlimited Lite Plan,139.17,6.9585
EBU SOHO,115263,24mths Band J Unlimited Lite Plan,90.4605,4.523025
EBU SOHO,115264N,24mths Band J Unlimited Plan,162.08,8.104000000000001
EBU SOHO,115264,24mths Band J Unlimited Plan,105.35200000000002,5.267600000000002
EBU SOHO,115265N,24mths Band J Unlimited Max Plan,190.73,9.5365
EBU SOHO,115265,24mths Band J Unlimited Max Plan,123.97449999999999,6.198725
EBU SOHO,115266N,24mths Band I 2GB Red Plan ,78.54,3.9270000000000005
EBU SOHO,115266,24mths Band I 2GB Red Plan ,39.27,1.9635000000000002
EBU SOHO,115267N,24mths Band I 6GB Red Plan ,101.46,5.073
EBU SOHO,115267,24mths Band I 6GB Red Plan ,50.73,2.5365
EBU SOHO,115268N,24mths Band I 10GB Red Plan,112.92,5.646000000000001
EBU SOHO,115268,24mths Band I 10GB Red Plan,56.46,2.8230000000000004
EBU SOHO,115269N,24mths Band I 12GB Red Plan ,112.92,5.646000000000001
EBU SOHO,115269,24mths Band I 12GB Red Plan ,56.46,2.8230000000000004
EBU SOHO,115270N,24mths Band I 25GB Red Plan,130.1,6.505
EBU SOHO,115270,24mths Band I 25GB Red Plan,65.05,3.2525
EBU SOHO,115271N,24mths Band I 40GB Red Plan,141.56,7.078
EBU SOHO,115271,24mths Band I 40GB Red Plan,70.78,3.539
EBU SOHO,115272N,24mths Band I 50GB Red Plan,141.56,7.078
EBU SOHO,115272,24mths Band I 50GB Red Plan,70.78,3.539
EBU SOHO,115273N,24mths Band I 100GB Red Plan ,153.02,7.651000000000001
EBU SOHO,115273,24mths Band I 100GB Red Plan ,76.51,3.8255000000000003
EBU SOHO,115274N,24mths Band I 120GB Red Plan ,170.21,8.5105
EBU SOHO,115274,24mths Band I 120GB Red Plan ,85.105,4.25525
EBU SOHO,115275N,24mths Band I 150GB Red Plan ,164.48,8.224
EBU SOHO,115275,24mths Band I 150GB Red Plan ,82.24,4.112
EBU SOHO,115276N,24mths Band I 250GB Red Plan ,175.94,8.797
EBU SOHO,115276,24mths Band I 250GB Red Plan ,87.97,4.3985
EBU SOHO,115277N,24mths Band I Unlimited Lite Plan,147.29,7.3645
EBU SOHO,115277,24mths Band I Unlimited Lite Plan,95.7385,4.786925
EBU SOHO,115278N,24mths Band I Unlimited Plan,170.21,8.5105
EBU SOHO,115278,24mths Band I Unlimited Plan,110.63650000000001,5.531825000000001
EBU SOHO,115279N,24mths Band I Unlimited Max Plan,198.85,9.9425
EBU SOHO,115279,24mths Band I Unlimited Max Plan,129.2525,6.462625
EBU SOHO,115280N,24mths Band H 2GB Red Plan ,59.27,2.9635000000000002
EBU SOHO,115280,24mths Band H 2GB Red Plan ,29.635,1.4817500000000001
EBU SOHO,115281N,24mths Band H 6GB Red Plan ,82.19,4.1095
EBU SOHO,115281,24mths Band H 6GB Red Plan ,41.095,2.05475
EBU SOHO,115282N,24mths Band H 10GB Red Plan,93.65,4.6825
EBU SOHO,115282,24mths Band H 10GB Red Plan,46.825,2.34125
EBU SOHO,115283N,24mths Band H 12GB Red Plan ,93.65,4.6825
EBU SOHO,115283,24mths Band H 12GB Red Plan ,46.825,2.34125
EBU SOHO,115284N,24mths Band H 25GB Red Plan,110.83,5.5415
EBU SOHO,115284,24mths Band H 25GB Red Plan,55.415,2.77075
EBU SOHO,115285N,24mths Band H 40GB Red Plan,122.29,6.1145000000000005
EBU SOHO,115285,24mths Band H 40GB Red Plan,61.145,3.0572500000000002
EBU SOHO,115286N,24mths Band H 50GB Red Plan,122.29,6.1145000000000005
EBU SOHO,115286,24mths Band H 50GB Red Plan,61.145,3.0572500000000002
EBU SOHO,115287N,24mths Band H 100GB Red Plan ,133.75,6.6875
EBU SOHO,115287,24mths Band H 100GB Red Plan ,66.875,3.34375
EBU SOHO,115288N,24mths Band H 120GB Red Plan ,150.94,7.547000000000001
EBU SOHO,115288,24mths Band H 120GB Red Plan ,75.47,3.7735000000000003
EBU SOHO,115289N,24mths Band H 150GB Red Plan ,145.21,7.2605
EBU SOHO,115289,24mths Band H 150GB Red Plan ,72.605,3.63025
EBU SOHO,115290N,24mths Band H 250GB Red Plan ,156.67,7.8335
EBU SOHO,115290,24mths Band H 250GB Red Plan ,78.335,3.91675
EBU SOHO,115291N,24mths Band H Unlimited Lite Plan,128.02,6.401000000000001
EBU SOHO,115291,24mths Band H Unlimited Lite Plan,83.21300000000001,4.16065
EBU SOHO,115292N,24mths Band H Unlimited Plan,150.94,7.547000000000001
EBU SOHO,115292,24mths Band H Unlimited Plan,98.111,4.905550000000001
EBU SOHO,115293N,24mths Band H Unlimited Max Plan,179.58,8.979000000000001
EBU SOHO,115293,24mths Band H Unlimited Max Plan,116.72700000000002,5.836350000000001
EBU SOHO,115294N,24mths Band G 2GB Red Plan ,88.12,4.406000000000001
EBU SOHO,115294,24mths Band G 2GB Red Plan ,44.06,2.2030000000000003
EBU SOHO,115295N,24mths Band G 6GB Red Plan ,111.04,5.5520000000000005
EBU SOHO,115295,24mths Band G 6GB Red Plan ,55.52,2.7760000000000002
EBU SOHO,115296N,24mths Band G 10GB Red Plan,122.5,6.125
EBU SOHO,115296,24mths Band G 10GB Red Plan,61.25,3.0625
EBU SOHO,115297N,24mths Band G 12GB Red Plan ,122.5,6.125
EBU SOHO,115297,24mths Band G 12GB Red Plan ,61.25,3.0625
EBU SOHO,115298N,24mths Band G 25GB Red Plan,139.69,6.984500000000001
EBU SOHO,115298,24mths Band G 25GB Red Plan,69.845,3.4922500000000003
EBU SOHO,115299N,24mths Band G 40GB Red Plan,151.15,7.557500000000001
EBU SOHO,115299,24mths Band G 40GB Red Plan,75.575,3.7787500000000005
EBU SOHO,115300N,24mths Band G 50GB Red Plan,151.15,7.557500000000001
EBU SOHO,115300,24mths Band G 50GB Red Plan,75.575,3.7787500000000005
EBU SOHO,115301N,24mths Band G 100GB Red Plan ,162.6,8.13
EBU SOHO,115301,24mths Band G 100GB Red Plan ,81.3,4.065
EBU SOHO,115302N,24mths Band G 120GB Red Plan ,179.79,8.9895
EBU SOHO,115302,24mths Band G 120GB Red Plan ,89.895,4.49475
EBU SOHO,115303N,24mths Band G 150GB Red Plan ,174.06,8.703000000000001
EBU SOHO,115303,24mths Band G 150GB Red Plan ,87.03,4.351500000000001
EBU SOHO,115304N,24mths Band G 250GB Red Plan ,185.52,9.276000000000002
EBU SOHO,115304,24mths Band G 250GB Red Plan ,92.76,4.638000000000001
EBU SOHO,115305N,24mths Band G Unlimited Lite Plan,156.88,7.844
EBU SOHO,115305,24mths Band G Unlimited Lite Plan,101.972,5.0986
EBU SOHO,115306N,24mths Band G Unlimited Plan,179.79,8.9895
EBU SOHO,115306,24mths Band G Unlimited Plan,116.8635,5.8431750000000005
EBU SOHO,115307N,24mths Band G Unlimited Max Plan,208.44,10.422
EBU SOHO,115307,24mths Band G Unlimited Max Plan,135.486,6.7743
EBU SOHO,115308N,24mths Band F 2GB Red Plan ,90.42,4.521
EBU SOHO,115308,24mths Band F 2GB Red Plan ,45.21,2.2605
EBU SOHO,115309N,24mths Band F 6GB Red Plan ,113.33,5.6665
EBU SOHO,115309,24mths Band F 6GB Red Plan ,56.665,2.83325
EBU SOHO,115310N,24mths Band F 10GB Red Plan,124.79,6.2395000000000005
EBU SOHO,115310,24mths Band F 10GB Red Plan,62.395,3.1197500000000002
EBU SOHO,115311N,24mths Band F 12GB Red Plan ,124.79,6.2395000000000005
EBU SOHO,115311,24mths Band F 12GB Red Plan ,62.395,3.1197500000000002
EBU SOHO,115312N,24mths Band F 25GB Red Plan,141.98,7.099
EBU SOHO,115312,24mths Band F 25GB Red Plan,70.99,3.5495
EBU SOHO,115313N,24mths Band F 40GB Red Plan,153.44,7.672000000000001
EBU SOHO,115313,24mths Band F 40GB Red Plan,76.72,3.8360000000000003
EBU SOHO,115314N,24mths Band F 50GB Red Plan,153.44,7.672000000000001
EBU SOHO,115314,24mths Band F 50GB Red Plan,76.72,3.8360000000000003
EBU SOHO,115315N,24mths Band F 100GB Red Plan ,164.9,8.245000000000001
EBU SOHO,115315,24mths Band F 100GB Red Plan ,82.45,4.1225000000000005
EBU SOHO,115316N,24mths Band F 120GB Red Plan ,182.08,9.104000000000001
EBU SOHO,115316,24mths Band F 120GB Red Plan ,91.04,4.5520000000000005
EBU SOHO,115317N,24mths Band F 150GB Red Plan ,176.35,8.8175
EBU SOHO,115317,24mths Band F 150GB Red Plan ,88.175,4.40875
EBU SOHO,115318N,24mths Band F 250GB Red Plan ,187.81,9.390500000000001
EBU SOHO,115318,24mths Band F 250GB Red Plan ,93.905,4.695250000000001
EBU SOHO,115319N,24mths Band F Unlimited Lite Plan,159.17,7.9585
EBU SOHO,115319,24mths Band F Unlimited Lite Plan,103.4605,5.173025
EBU SOHO,115320N,24mths Band F Unlimited Plan,182.08,9.104000000000001
EBU SOHO,115320,24mths Band F Unlimited Plan,118.35200000000002,5.917600000000001
EBU SOHO,115321N,24mths Band F Unlimited Max Plan,210.73,10.5365
EBU SOHO,115321,24mths Band F Unlimited Max Plan,136.9745,6.848725000000001
EBU SOHO,115322N,24mths Band F 6GB Red Plan with Entertainment,121.81,6.0905000000000005
EBU SOHO,115322,24mths Band F 6GB Red Plan with Entertainment,60.905,3.0452500000000002
EBU SOHO,115323N,24mths Band F 12GB Red Plan with Entertainment ,133.27,6.663500000000001
EBU SOHO,115323,24mths Band F 12GB Red Plan with Entertainment ,66.635,3.3317500000000004
EBU SOHO,115324N,24mths Band F 25GB Red Plan with Entertainment,150.46,7.523000000000001
EBU SOHO,115324,24mths Band F 25GB Red Plan with Entertainment,75.23,3.7615000000000003
EBU SOHO,115325N,24mths Band F 100GB Red Plan with Entertainment ,173.38,8.669
EBU SOHO,115325,24mths Band F 100GB Red Plan with Entertainment ,86.69,4.3345
EBU SOHO,115326N,24mths Band F 150GB Red Plan with Entertainment ,184.83,9.2415
EBU SOHO,115326,24mths Band F 150GB Red Plan with Entertainment ,92.415,4.62075
EBU SOHO,115327N,24mths Band F 250GB Red Plan with Entertainment ,196.29,9.8145
EBU SOHO,115327,24mths Band F 250GB Red Plan with Entertainment ,98.145,4.90725
EBU SOHO,115328N,24mths Band F Unlimited Plan with Entertainment,190.56,9.528
EBU SOHO,115328,24mths Band F Unlimited Plan with Entertainment,123.864,6.193200000000001
EBU SOHO,115329N,24mths Band F Unlimited Max Plan with Entertainment,219.21,10.960500000000001
EBU SOHO,115329,24mths Band F Unlimited Max Plan with Entertainment,142.4865,7.124325000000001
EBU SOHO,115330N,24mths Band E 2GB Red Plan ,91.77,4.5885
EBU SOHO,115330,24mths Band E 2GB Red Plan ,45.885,2.29425
EBU SOHO,115331N,24mths Band E 6GB Red Plan ,114.69,5.734500000000001
EBU SOHO,115331,24mths Band E 6GB Red Plan ,57.345,2.8672500000000003
EBU SOHO,115332N,24mths Band E 10GB Red Plan,126.15,6.307500000000001
EBU SOHO,115332,24mths Band E 10GB Red Plan,63.075,3.1537500000000005
EBU SOHO,115333N,24mths Band E 12GB Red Plan ,126.15,6.307500000000001
EBU SOHO,115333,24mths Band E 12GB Red Plan ,63.075,3.1537500000000005
EBU SOHO,115334N,24mths Band E 25GB Red Plan,143.33,7.166500000000001
EBU SOHO,115334,24mths Band E 25GB Red Plan,71.665,3.5832500000000005
EBU SOHO,115335N,24mths Band E 40GB Red Plan,154.79,7.7395
EBU SOHO,115335,24mths Band E 40GB Red Plan,77.395,3.86975
EBU SOHO,115336N,24mths Band E 50GB Red Plan,154.79,7.7395
EBU SOHO,115336,24mths Band E 50GB Red Plan,77.395,3.86975
EBU SOHO,115337N,24mths Band E 100GB Red Plan ,166.25,8.3125
EBU SOHO,115337,24mths Band E 100GB Red Plan ,83.125,4.15625
EBU SOHO,115338N,24mths Band E 120GB Red Plan ,183.44,9.172
EBU SOHO,115338,24mths Band E 120GB Red Plan ,91.72,4.586
EBU SOHO,115339N,24mths Band E 150GB Red Plan ,177.71,8.8855
EBU SOHO,115339,24mths Band E 150GB Red Plan ,88.855,4.44275
EBU SOHO,115340N,24mths Band E 250GB Red Plan ,189.17,9.458499999999999
EBU SOHO,115340,24mths Band E 250GB Red Plan ,94.585,4.7292499999999995
EBU SOHO,115341N,24mths Band E Unlimited Lite Plan,160.52,8.026000000000002
EBU SOHO,115341,24mths Band E Unlimited Lite Plan,104.33800000000001,5.216900000000001
EBU SOHO,115342N,24mths Band E Unlimited Plan,183.44,9.172
EBU SOHO,115342,24mths Band E Unlimited Plan,119.236,5.9618
EBU SOHO,115343N,24mths Band E Unlimited Max Plan,212.08,10.604000000000001
EBU SOHO,115343,24mths Band E Unlimited Max Plan,137.852,6.892600000000001
EBU SOHO,115344N,24mths Band E 6GB Red Plan with Entertainment,123.17,6.1585
EBU SOHO,115344,24mths Band E 6GB Red Plan with Entertainment,61.585,3.07925
EBU SOHO,115345N,24mths Band E 12GB Red Plan with Entertainment ,134.62,6.731000000000001
EBU SOHO,115345,24mths Band E 12GB Red Plan with Entertainment ,67.31,3.3655000000000004
EBU SOHO,115346N,24mths Band E 25GB Red Plan with Entertainment,151.81,7.5905000000000005
EBU SOHO,115346,24mths Band E 25GB Red Plan with Entertainment,75.905,3.7952500000000002
EBU SOHO,115347N,24mths Band E 100GB Red Plan with Entertainment ,174.73,8.7365
EBU SOHO,115347,24mths Band E 100GB Red Plan with Entertainment ,87.365,4.36825
EBU SOHO,115348N,24mths Band E 150GB Red Plan with Entertainment ,186.19,9.3095
EBU SOHO,115348,24mths Band E 150GB Red Plan with Entertainment ,93.095,4.65475
EBU SOHO,115349N,24mths Band E 250GB Red Plan with Entertainment ,197.65,9.8825
EBU SOHO,115349,24mths Band E 250GB Red Plan with Entertainment ,98.825,4.94125
EBU SOHO,115350N,24mths Band E Unlimited Plan with Entertainment,191.92,9.596
EBU SOHO,115350,24mths Band E Unlimited Plan with Entertainment,124.74799999999999,6.2374
EBU SOHO,115351N,24mths Band E Unlimited Max Plan with Entertainment,220.56,11.028
EBU SOHO,115351,24mths Band E Unlimited Max Plan with Entertainment,143.364,7.168200000000001
EBU SOHO,115352N,24mths Band D 2GB Red Plan ,83.75,4.1875
EBU SOHO,115352,24mths Band D 2GB Red Plan ,41.875,2.09375
EBU SOHO,115353N,24mths Band D 6GB Red Plan ,106.67,5.333500000000001
EBU SOHO,115353,24mths Band D 6GB Red Plan ,53.335,2.6667500000000004
EBU SOHO,115354N,24mths Band D 10GB Red Plan,118.12,5.906000000000001
EBU SOHO,115354,24mths Band D 10GB Red Plan,59.06,2.9530000000000003
EBU SOHO,115355N,24mths Band D 12GB Red Plan ,118.12,5.906000000000001
EBU SOHO,115355,24mths Band D 12GB Red Plan ,59.06,2.9530000000000003
EBU SOHO,115356N,24mths Band D 25GB Red Plan,135.31,6.7655
EBU SOHO,115356,24mths Band D 25GB Red Plan,67.655,3.38275
EBU SOHO,115357N,24mths Band D 40GB Red Plan,146.77,7.338500000000001
EBU SOHO,115357,24mths Band D 40GB Red Plan,73.385,3.6692500000000003
EBU SOHO,115358N,24mths Band D 50GB Red Plan,146.77,7.338500000000001
EBU SOHO,115358,24mths Band D 50GB Red Plan,73.385,3.6692500000000003
EBU SOHO,115359N,24mths Band D 100GB Red Plan ,158.23,7.9115
EBU SOHO,115359,24mths Band D 100GB Red Plan ,79.115,3.95575
EBU SOHO,115360N,24mths Band D 120GB Red Plan ,175.42,8.770999999999999
EBU SOHO,115360,24mths Band D 120GB Red Plan ,87.71,4.3854999999999995
EBU SOHO,115361N,24mths Band D 150GB Red Plan ,169.69,8.4845
EBU SOHO,115361,24mths Band D 150GB Red Plan ,84.845,4.24225
EBU SOHO,115362N,24mths Band D 250GB Red Plan ,181.15,9.057500000000001
EBU SOHO,115362,24mths Band D 250GB Red Plan ,90.575,4.5287500000000005
EBU SOHO,115363N,24mths Band D Unlimited Lite Plan,152.5,7.625
EBU SOHO,115363,24mths Band D Unlimited Lite Plan,99.125,4.956250000000001
EBU SOHO,115364N,24mths Band D Unlimited Plan,175.42,8.770999999999999
EBU SOHO,115364,24mths Band D Unlimited Plan,114.023,5.70115
EBU SOHO,115365N,24mths Band D Unlimited Max Plan,204.06,10.203000000000001
EBU SOHO,115365,24mths Band D Unlimited Max Plan,132.639,6.631950000000001
EBU SOHO,115366N,24mths Band D 6GB Red Plan with Entertainment,115.15,5.7575
EBU SOHO,115366,24mths Band D 6GB Red Plan with Entertainment,57.575,2.87875
EBU SOHO,115367N,24mths Band D 12GB Red Plan with Entertainment ,126.6,6.33
EBU SOHO,115367,24mths Band D 12GB Red Plan with Entertainment ,63.3,3.165
EBU SOHO,115368N,24mths Band D 25GB Red Plan with Entertainment,143.79,7.1895
EBU SOHO,115368,24mths Band D 25GB Red Plan with Entertainment,71.895,3.59475
EBU SOHO,115369N,24mths Band D 100GB Red Plan with Entertainment ,166.71,8.335500000000001
EBU SOHO,115369,24mths Band D 100GB Red Plan with Entertainment ,83.355,4.167750000000001
EBU SOHO,115370N,24mths Band D 150GB Red Plan with Entertainment ,178.17,8.9085
EBU SOHO,115370,24mths Band D 150GB Red Plan with Entertainment ,89.085,4.45425
EBU SOHO,115371N,24mths Band D 250GB Red Plan with Entertainment ,189.62,9.481
EBU SOHO,115371,24mths Band D 250GB Red Plan with Entertainment ,94.81,4.7405
EBU SOHO,115372N,24mths Band D Unlimited Plan with Entertainment,183.9,9.195
EBU SOHO,115372,24mths Band D Unlimited Plan with Entertainment,119.53500000000001,5.976750000000001
EBU SOHO,115373N,24mths Band D Unlimited Max Plan with Entertainment,212.54,10.627
EBU SOHO,115373,24mths Band D Unlimited Max Plan with Entertainment,138.151,6.9075500000000005
EBU SOHO,115374N,24mths Band C 2GB Red Plan ,88.54,4.4270000000000005
EBU SOHO,115374,24mths Band C 2GB Red Plan ,44.27,2.2135000000000002
EBU SOHO,115375N,24mths Band C 6GB Red Plan ,111.46,5.573
EBU SOHO,115375,24mths Band C 6GB Red Plan ,55.73,2.7865
EBU SOHO,115376N,24mths Band C 10GB Red Plan,122.92,6.146000000000001
EBU SOHO,115376,24mths Band C 10GB Red Plan,61.46,3.0730000000000004
EBU SOHO,115377N,24mths Band C 12GB Red Plan ,122.92,6.146000000000001
EBU SOHO,115377,24mths Band C 12GB Red Plan ,61.46,3.0730000000000004
EBU SOHO,115378N,24mths Band C 25GB Red Plan,140.1,7.005
EBU SOHO,115378,24mths Band C 25GB Red Plan,70.05,3.5025
EBU SOHO,115379N,24mths Band C 40GB Red Plan,151.56,7.578
EBU SOHO,115379,24mths Band C 40GB Red Plan,75.78,3.789
EBU SOHO,115380N,24mths Band C 50GB Red Plan,151.56,7.578
