TYPE,SKU,DESCRIPTION,REVENUE,COMMISSION
EBU VOICE,116440N,36m Band Z 40GB Business Plan,267.87,13.393500000000001
EBU VOICE,116440,36m Band Z 40GB Business Plan,133.935,6.696750000000001
EBU VOICE,116441N,36m Band Z 50GB Business Plan,267.87,13.393500000000001
EBU VOICE,116441,36m Band Z 50GB Business Plan,133.935,6.696750000000001
EBU VOICE,116442N,36m Band Z 100GB Business Plan ,287.58,14.379
EBU VOICE,116442,36m Band Z 100GB Business Plan ,143.79,7.1895
EBU VOICE,116443N,36m Band Z 120GB Business Plan ,315.74,15.787
EBU VOICE,116443,36m Band Z 120GB Business Plan ,157.87,7.8935
EBU VOICE,116444N,36m Band Z 150GB Business Plan ,307.3,15.365000000000002
EBU VOICE,116444,36m Band Z 150GB Business Plan ,153.65,7.682500000000001
EBU VOICE,116445N,36m Band Z 250GB Business Plan ,267.87,13.393500000000001
EBU VOICE,116445,36m Band Z 250GB Business Plan ,133.935,6.696750000000001
EBU VOICE,116446N,36m Band Z Unlimited Lite Business Plan,267.87,13.393500000000001
EBU VOICE,116446,36m Band Z Unlimited Lite Business Plan,174.1155,8.705775000000001
EBU VOICE,116447N,36m Band Z Unlimited Business Plan,307.3,15.365000000000002
EBU VOICE,116447,36m Band Z Unlimited Business Plan,199.745,9.987250000000001
EBU VOICE,116448N,36m Band Z Unlimited Max Business Plan with VGR Plus,343.9,17.195
EBU VOICE,116448,36m Band Z Unlimited Max Business Plan with VGR Plus,223.535,11.17675
EBU VOICE,116449N,36m Band Q 25GB Business Plan,251.33,12.566500000000001
EBU VOICE,116449,36m Band Q 25GB Business Plan,125.665,6.283250000000001
EBU VOICE,116450N,36m Band Q 40GB Business Plan,271.04,13.552000000000001
EBU VOICE,116450,36m Band Q 40GB Business Plan,135.52,6.776000000000001
EBU VOICE,116451N,36m Band Q 50GB Business Plan,271.04,13.552000000000001
EBU VOICE,116451,36m Band Q 50GB Business Plan,135.52,6.776000000000001
EBU VOICE,116452N,36m Band Q 100GB Business Plan ,287.94,14.397
EBU VOICE,116452,36m Band Q 100GB Business Plan ,143.97,7.1985
EBU VOICE,116453N,36m Band Q 120GB Business Plan ,318.91,15.945500000000003
EBU VOICE,116453,36m Band Q 120GB Business Plan ,159.455,7.972750000000001
EBU VOICE,116454N,36m Band Q 150GB Business Plan ,307.65,15.3825
EBU VOICE,116454,36m Band Q 150GB Business Plan ,153.825,7.69125
EBU VOICE,116455N,36m Band Q 250GB Business Plan ,327.36,16.368000000000002
EBU VOICE,116455,36m Band Q 250GB Business Plan ,163.68,8.184000000000001
EBU VOICE,116456N,36m Band Q Unlimited Lite Business Plan,271.04,13.552000000000001
EBU VOICE,116456,36m Band Q Unlimited Lite Business Plan,176.17600000000002,8.808800000000002
EBU VOICE,116457N,36m Band Q Unlimited Business Plan,307.65,15.3825
EBU VOICE,116457,36m Band Q Unlimited Business Plan,199.9725,9.998625
EBU VOICE,116458N,36m Band Q Unlimited Max Business Plan with VGR Plus,344.26,17.213
EBU VOICE,116458,36m Band Q Unlimited Max Business Plan with VGR Plus,223.769,11.188450000000001
GIGACUBE,112822N,24mth 4G GigaCube data plan 100GB,126.02,6.301
